longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,room_per_household,room_per_capita,bed_room_ratio,income_per_capita,age_binned_custom,distance_to_LA,distance_to_silicon_valey
-118.45,34.07,19.0,1.583,350000.0,<1H OCEAN,3.1,1.3,0.3,0.0,Medium,19.147393300376322,491.8571249194668
-118.09,33.88,27.0,3.8654,195300.0,<1H OCEAN,5.5,1.7,0.2,0.0,Medium,23.803877934626154,529.6009270635992
-122.57,38.11,32.0,3.4705,228600.0,NEAR BAY,4.9,2.1,0.2,0.0,Old,595.3046795147321,92.03631413970935
-122.49,37.76,52.0,5.8096,339800.0,NEAR BAY,5.0,2.0,0.2,0.0,Old,562.1671166541473,56.293590330489046
-120.91,37.57,26.0,2.0521,65400.0,INLAND,4.9,1.4,0.2,0.0,Medium,458.6591730114781,103.49756387060692
-118.33,33.96,42.0,2.3,189200.0,<1H OCEAN,5.3,2.3,0.2,0.0,Old,12.967234276618498,508.3339874311356
-120.96,37.64,41.0,2.7917,90700.0,INLAND,4.7,2.2,0.2,0.0,Old,467.5841511613479,100.99437336179618
-117.91,33.75,8.0,3.0635,160000.0,<1H OCEAN,3.5,0.6,0.3,0.0,New,45.5654980486564,551.4523861810198
-122.48,37.76,52.0,4.1397,331300.0,NEAR BAY,5.5,1.8,0.2,0.0,Old,561.5527396487412,55.6978257021544
-118.4,34.17,27.0,3.4013,286000.0,<1H OCEAN,4.1,1.9,0.3,0.0,Medium,19.460378073612247,486.5372635298652
-122.13,37.71,44.0,3.1103,188900.0,NEAR BAY,4.7,2.1,0.2,0.0,Old,536.4212671444844,36.362454647172065
-123.85,39.39,23.0,3.184,140500.0,<1H OCEAN,5.5,2.2,0.2,0.0,Medium,775.348461796494,271.8967919388148
-117.97,33.8,35.0,5.4631,225600.0,<1H OCEAN,6.6,1.8,0.2,0.0,Old,37.7230995656018,543.6138729548239
-121.27,38.13,40.0,2.1771,98200.0,INLAND,4.9,2.0,0.2,0.0,Old,528.1379595591851,107.73565317224649
-121.85,39.73,17.0,0.9393,88900.0,INLAND,4.5,1.4,0.2,0.0,New,707.1922071462565,260.66211439568696
-119.65,36.62,6.0,1.6607,58000.0,INLAND,4.7,1.4,0.2,0.0,New,312.2510199745422,230.58325120863688
-119.07,35.34,16.0,4.8839,134100.0,INLAND,5.8,2.5,0.2,0.0,New,161.68135031177812,351.4033315430904
-118.05,34.12,20.0,3.55,476700.0,INLAND,6.1,2.3,0.2,0.0,Medium,19.394379260829865,512.5421469437144
-121.45,38.49,34.0,3.5323,109800.0,INLAND,5.8,2.3,0.2,0.0,Old,570.4200326098035,133.51616749245275
-118.03,34.13,33.0,4.9583,445700.0,INLAND,6.6,2.4,0.2,0.0,Old,21.527038477824174,513.0239499918397
-118.28,34.0,43.0,1.2065,103600.0,<1H OCEAN,3.0,0.8,0.3,0.0,Old,6.690712914363054,508.0007447541051
-122.28,38.0,26.0,3.4471,178900.0,NEAR BAY,5.6,2.4,0.2,0.0,Medium,569.2856599528194,70.7573648042278
-117.25,32.79,37.0,2.375,340400.0,NEAR OCEAN,4.1,2.3,0.3,0.0,Old,167.74628785651063,672.3498562173831
-122.42,37.76,52.0,2.0329,225000.0,NEAR BAY,3.6,0.9,0.3,0.0,Old,557.8828870071253,52.294353836707536
-121.59,39.15,5.0,2.0474,61300.0,INLAND,4.4,2.0,0.3,0.0,New,639.9227948497271,199.87117233896927
-117.67,33.51,19.0,2.9762,184400.0,<1H OCEAN,5.5,2.3,0.2,0.0,Medium,80.251299631407,586.1417809725364
-118.04,34.17,52.0,4.0385,265700.0,INLAND,5.1,2.5,0.2,0.0,Old,22.890324752723906,509.1999833378769
-118.42,34.18,40.0,5.7143,382400.0,<1H OCEAN,6.1,2.3,0.1,0.0,Old,21.57593789941242,484.48219981609185
-114.94,34.55,20.0,1.625,50000.0,INLAND,6.0,2.9,0.3,0.0,Medium,309.08747964312283,714.7599555062542
-119.12,34.38,28.0,4.075,237900.0,<1H OCEAN,5.8,1.9,0.2,0.0,Medium,88.55982987894375,426.2219939846506
-117.98,33.82,34.0,5.5486,218100.0,<1H OCEAN,5.4,1.5,0.2,0.0,Old,35.46482326513409,541.3431554887196
-116.99,32.77,35.0,6.1103,301600.0,<1H OCEAN,7.4,2.8,0.1,0.0,Old,183.90706113312862,689.6988455962909
-117.8,34.06,34.0,3.6298,108500.0,INLAND,4.3,0.8,0.2,0.0,Old,40.97326667966412,533.4437185213692
-119.77,36.78,40.0,1.9375,67700.0,INLAND,4.8,2.3,0.2,0.0,Old,332.86777154744254,214.26654086430773
-117.24,33.23,21.0,3.4359,150900.0,<1H OCEAN,5.5,1.4,0.2,0.0,Medium,130.3322121318748,635.9738574046396
-118.71,34.3,20.0,6.5483,335000.0,<1H OCEAN,7.6,2.3,0.1,0.0,Medium,51.026252215297866,456.8912044341522
-120.83,37.76,21.0,2.9125,112500.0,INLAND,5.2,2.0,0.2,0.0,Medium,472.9807460688523,116.04831172122573
-124.1,40.9,18.0,2.7321,92600.0,NEAR OCEAN,5.2,2.1,0.2,0.0,New,919.2329639290717,428.03140888615934
-118.09,33.92,33.0,5.3146,168600.0,<1H OCEAN,5.2,1.6,0.2,0.0,Old,20.413783482350173,526.2902620605371
-117.58,33.87,17.0,5.0464,163900.0,INLAND,6.0,1.6,0.2,0.0,New,64.58693713069457,562.7245148245318
-118.34,34.04,40.0,2.2254,127100.0,<1H OCEAN,3.3,1.0,0.3,0.0,Old,8.994233720396057,501.01312934663713
-122.82,38.41,32.0,2.785,169300.0,<1H OCEAN,4.2,1.4,0.3,0.0,Old,634.6963419149637,131.8243930780066
-122.35,37.96,32.0,2.0353,113600.0,NEAR BAY,4.7,1.7,0.3,0.0,Old,570.011232980651,68.58156262650749
-121.01,37.65,52.0,0.4999,82500.0,INLAND,2.9,1.2,0.3,0.0,Old,470.89991123447726,97.07672976987125
-117.24,32.81,33.0,5.4103,332400.0,NEAR OCEAN,5.3,2.3,0.2,0.0,Old,166.4136739084331,671.2307072784916
-121.48,38.58,52.0,1.5872,157500.0,INLAND,3.5,2.3,0.3,0.0,Old,580.3229567710846,141.75210940296733
-117.99,33.88,15.0,4.2422,159400.0,<1H OCEAN,4.4,1.8,0.2,0.0,New,30.242581581748855,535.782037044203
-117.63,34.06,39.0,2.3636,88300.0,INLAND,4.0,0.9,0.3,0.0,Old,56.665765010883675,544.6429538425003
-121.37,38.68,34.0,3.3074,84200.0,INLAND,5.7,1.6,0.2,0.0,Old,585.0739929196906,155.64185282350255
-121.93,38.02,13.0,5.1337,154800.0,INLAND,4.9,1.6,0.2,0.0,New,551.4311799931145,71.09639071144761
-120.04,39.24,30.0,2.65,123800.0,INLAND,11.1,4.6,0.2,0.0,Old,597.646028782236,270.9393053259532
-121.36,38.4,18.0,4.175,144400.0,INLAND,5.7,2.1,0.2,0.0,New,557.8048606670848,128.0366987534669
-122.01,37.58,17.0,5.7579,231800.0,NEAR BAY,6.0,1.6,0.2,0.0,New,518.6142630673265,21.774073042449295
-117.71,34.1,52.0,1.875,212500.0,INLAND,4.5,0.2,0.3,0.0,Old,49.546209483605594,536.2499775187625
-117.83,33.65,9.0,3.7875,187500.0,<1H OCEAN,2.7,1.5,0.4,0.0,New,58.78804808254381,564.6687726980663
-120.47,37.34,9.0,3.6742,117200.0,INLAND,5.9,2.4,0.2,0.0,New,416.70779966794294,140.72716610544921
-119.19,34.17,31.0,3.2314,186800.0,NEAR OCEAN,4.6,1.2,0.2,0.0,Old,88.28178786492482,441.1524392729549
-120.46,37.3,36.0,2.3095,68300.0,INLAND,4.7,1.6,0.2,0.0,Old,412.41163625992124,141.88446294883343
-118.12,34.71,26.0,2.5179,104000.0,INLAND,5.3,1.5,0.2,0.0,Medium,73.85081721356718,462.6799682198922
-117.17,34.12,3.0,6.2178,173900.0,INLAND,8.2,2.6,0.1,0.0,New,99.37786362026195,571.5438500779369
-122.49,37.68,34.0,5.3311,270800.0,NEAR OCEAN,5.9,1.5,0.2,0.0,Old,555.8401745907263,50.15157173776324
-118.23,33.98,35.0,2.2059,150000.0,<1H OCEAN,2.7,0.6,0.4,0.0,Old,8.107975708940415,512.7165258156855
-118.29,34.17,12.0,2.9,208300.0,<1H OCEAN,3.7,1.2,0.3,0.0,New,13.747447097566702,493.3449339326722
-121.36,38.64,24.0,5.5632,175200.0,INLAND,6.3,2.5,0.2,0.0,Medium,580.7846501747185,151.91722327143862
-117.86,33.73,38.0,3.3125,159100.0,<1H OCEAN,4.5,0.9,0.2,0.0,Old,50.36867668064191,556.1967422167553
-119.49,37.1,24.0,2.3359,92400.0,INLAND,5.0,1.6,0.2,0.0,Medium,356.5172605641625,230.02200702326627
-118.12,34.6,33.0,2.3958,94500.0,INLAND,4.9,1.5,0.2,0.0,Old,61.82366982078259,470.78935962195703
-121.05,37.93,17.0,3.275,156500.0,INLAND,5.5,1.5,0.2,0.0,New,499.1063322480871,107.37043108261045
-118.4,33.87,40.0,6.435,479500.0,<1H OCEAN,4.4,2.3,0.2,0.0,Old,24.84224293714005,511.8415295454415
-118.03,34.07,37.0,3.1042,152000.0,<1H OCEAN,4.5,1.2,0.2,0.0,Old,19.827033821891995,517.8273344377213
-119.81,34.45,24.0,6.5173,334000.0,NEAR OCEAN,6.5,2.4,0.2,0.0,Medium,150.87037356389627,383.87341374117005
-117.04,32.58,20.0,4.0089,132100.0,NEAR OCEAN,5.7,1.4,0.2,0.0,Medium,198.04720373433426,702.8456715940557
-117.95,35.13,4.0,4.25,104400.0,INLAND,6.2,2.3,0.2,0.0,New,122.56186286839996,446.03125217654633
-117.35,34.15,32.0,2.2974,84500.0,INLAND,4.9,1.3,0.2,0.0,Old,83.17654472359264,556.8505768412921
-122.1,37.63,29.0,3.7895,180900.0,NEAR BAY,5.3,1.6,0.2,0.0,Old,528.0662612728274,27.175440366222155
-117.97,34.01,33.0,3.7083,165500.0,<1H OCEAN,5.8,1.4,0.2,0.0,Old,25.70626661083296,526.4687952434048
-117.61,34.1,9.0,3.6033,132600.0,INLAND,4.9,1.8,0.2,0.0,New,58.73170540107902,542.9112789905996
-120.46,37.51,22.0,2.9,83100.0,INLAND,6.8,1.9,0.2,0.0,Medium,432.79873699370944,142.0067007764409
-118.98,35.36,15.0,1.2617,42700.0,INLAND,5.3,1.4,0.2,0.0,New,159.99432685200406,356.1692073715147
-118.45,34.15,10.0,4.1727,332600.0,<1H OCEAN,4.1,2.1,0.2,0.0,New,21.91051501663291,485.14571622582105
-122.47,37.78,52.0,4.0208,414600.0,NEAR BAY,5.9,2.0,0.2,0.0,Old,562.5354156471474,56.7909310806934
-117.9,33.7,12.0,4.6483,190800.0,<1H OCEAN,4.7,2.2,0.2,0.0,New,50.37167705183631,556.213638002836
-119.01,35.37,45.0,1.7321,84400.0,INLAND,4.5,1.1,0.2,0.0,Old,162.16978107582315,353.36966920402546
-121.77,36.94,18.0,2.0192,171300.0,<1H OCEAN,3.4,1.0,0.3,0.0,New,452.7271004723204,55.844169618470644
-122.13,37.77,24.0,7.0712,293000.0,NEAR BAY,7.6,2.7,0.1,0.0,Medium,541.3882275730948,42.93342122646847
-122.18,37.76,50.0,1.9479,89500.0,NEAR BAY,4.8,1.3,0.2,0.0,Old,543.4945464174447,42.73595681231022
-117.34,33.71,10.0,3.1513,154300.0,<1H OCEAN,6.1,2.1,0.2,0.0,New,91.81670544097773,590.9852239476769
-117.04,32.81,12.0,6.5412,254200.0,<1H OCEAN,6.9,2.1,0.1,0.0,New,177.51375418248963,683.2825513879537
-118.42,34.2,24.0,1.9549,221500.0,<1H OCEAN,3.8,1.1,0.3,0.0,Medium,23.092868695485524,482.82773819393464
-118.11,33.84,36.0,4.8438,226300.0,<1H OCEAN,5.6,2.0,0.2,0.0,Old,26.585246777359323,531.708695469658
-122.28,37.85,49.0,2.4597,93800.0,NEAR BAY,4.7,1.9,0.2,0.0,Old,556.8107178516541,54.9626169466009
-120.99,37.7,14.0,3.5877,160900.0,INLAND,5.5,2.3,0.2,0.0,New,474.62547073816376,100.51199445074744
-122.76,38.44,14.0,3.8244,180000.0,<1H OCEAN,5.9,2.4,0.2,0.0,New,633.7217313794554,132.1482759665912
-117.86,33.9,25.0,7.2478,299200.0,<1H OCEAN,7.9,2.5,0.1,0.0,Medium,39.27183455286049,542.3206219014106
-120.86,38.75,15.0,2.5625,146100.0,INLAND,5.3,2.3,0.2,0.0,New,571.6203208372997,184.15286273473632
-121.55,39.1,27.0,1.2857,47000.0,INLAND,4.4,1.5,0.2,0.0,Medium,633.3916818340355,195.21095727336856
-117.76,33.87,16.0,6.4265,263700.0,<1H OCEAN,6.9,2.0,0.1,0.0,New,49.06260056024931,551.101535740038
-118.24,33.78,24.0,2.25,152300.0,NEAR OCEAN,3.5,0.7,0.3,0.0,Medium,30.19460013087917,528.9670768951001
-117.25,32.78,21.0,2.45,350000.0,NEAR OCEAN,3.9,2.2,0.3,0.0,Medium,168.67578386519637,673.2081746262917
-119.82,36.75,41.0,2.0781,48800.0,INLAND,4.8,1.4,0.2,0.0,Old,331.7886636603861,211.18046539518832
-117.87,33.74,16.0,2.7632,158900.0,<1H OCEAN,3.3,0.6,0.3,0.0,New,48.92858201844857,554.7523414985048
-121.22,38.67,20.0,4.05,130700.0,INLAND,6.2,2.0,0.2,0.0,Medium,577.7727153334963,160.22078141773267
-117.39,33.96,49.0,4.0833,114400.0,INLAND,5.6,1.9,0.2,0.0,Old,79.52336938325404,568.343250721911
-117.26,33.84,12.0,2.7232,123200.0,INLAND,7.3,2.2,0.2,0.0,New,93.93260995292427,586.2259297076586
-122.5,37.91,31.0,5.4851,441100.0,NEAR BAY,5.5,2.5,0.2,0.0,Old,574.8131892586047,69.91426387707116
-118.19,33.85,30.0,2.2417,151900.0,NEAR OCEAN,3.4,1.3,0.3,0.0,Old,22.97107265366691,526.0237398349332
-117.36,34.09,32.0,3.2879,95500.0,INLAND,6.1,1.7,0.2,0.0,Old,81.67978550933341,560.5989175769065
-117.09,34.07,24.0,2.5156,103000.0,INLAND,5.3,2.0,0.2,0.0,Medium,106.52568920642905,580.7568703082704
-117.33,33.21,17.0,2.2882,85800.0,NEAR OCEAN,4.3,2.9,0.2,0.0,New,126.14478647320232,632.0309206134219
-120.81,38.74,29.0,2.3314,121600.0,INLAND,4.9,2.1,0.2,0.0,Old,568.7871978231882,185.79714558083958
-122.1,40.03,25.0,1.7566,58400.0,INLAND,5.1,2.0,0.2,0.0,Medium,746.6609601647232,293.367137176059
-119.79,36.7,23.0,1.3922,49500.0,INLAND,5.1,1.4,0.2,0.0,Medium,325.6267947190808,215.65793892823083
-120.44,34.88,9.0,6.7694,275100.0,<1H OCEAN,7.7,2.7,0.1,0.0,New,221.69412227104084,314.01172257645266
-118.32,33.95,44.0,4.6667,175600.0,<1H OCEAN,6.2,2.0,0.2,0.0,Old,13.349064615662243,509.777746602446
-121.88,38.03,10.0,4.1111,158600.0,INLAND,5.9,2.6,0.2,0.0,New,549.6097117313625,73.00909421600838
-121.32,38.0,21.0,2.0091,101500.0,INLAND,3.8,1.6,0.3,0.0,Medium,518.3466009004263,94.08628176540162
-118.39,33.86,34.0,5.687,392400.0,<1H OCEAN,5.4,2.6,0.2,0.0,Old,25.246230768020446,513.285938189364
-121.27,38.13,39.0,1.9238,70700.0,INLAND,4.0,1.4,0.2,0.0,Old,528.1379595591851,107.73565317224649
-118.22,33.83,44.0,3.9091,174400.0,<1H OCEAN,5.0,1.6,0.2,0.0,Old,24.743914479876047,525.9098254768151
-121.9,37.3,52.0,5.036,296600.0,<1H OCEAN,5.3,2.5,0.2,0.0,Old,489.2174144375091,17.002197746167422
-118.41,34.21,35.0,5.592,239900.0,<1H OCEAN,6.7,2.0,0.2,0.0,Old,23.27447155910941,482.6187247208137
-115.37,32.81,32.0,1.7604,68600.0,INLAND,4.4,1.2,0.3,0.0,Old,300.64883980906126,793.1403281414133
-122.43,37.75,40.0,5.0519,356100.0,NEAR BAY,5.1,2.7,0.2,0.0,Old,557.6921998624337,51.97747457780379
-121.28,38.17,19.0,4.0924,244200.0,INLAND,5.9,1.8,0.2,0.0,Medium,532.3710564072113,110.60935396400383
-115.52,32.77,18.0,2.2417,79200.0,INLAND,5.2,1.5,0.2,0.0,New,290.51877809562404,785.6872149896686
-121.41,38.61,36.0,3.4784,105500.0,INLAND,5.0,2.3,0.2,0.0,Old,580.0784237103992,147.1283682950206
-117.05,33.03,14.0,4.5,222200.0,<1H OCEAN,5.2,3.2,0.2,0.0,New,158.5726988645908,664.3206542610394
-118.78,34.27,20.0,3.6761,170900.0,<1H OCEAN,4.5,1.5,0.2,0.0,Medium,55.03810996737823,455.29205267806617
-118.12,34.06,35.0,2.5321,197200.0,<1H OCEAN,4.2,1.3,0.3,0.0,Old,11.453205718808901,512.9489513416956
-121.26,38.74,22.0,3.3941,135900.0,INLAND,5.5,2.0,0.2,0.0,Medium,586.2629782534183,165.63409421912635
-122.41,37.72,35.0,4.8214,242900.0,NEAR BAY,5.1,1.7,0.2,0.0,Old,554.0712643655497,48.29115200556831
-118.34,33.86,36.0,5.259,279400.0,<1H OCEAN,5.9,1.9,0.2,0.0,Old,23.102749028423233,516.2262850233358
-117.21,32.8,34.0,3.7102,289600.0,NEAR OCEAN,5.7,2.6,0.2,0.0,Old,168.9080177846743,673.8749223220802
-122.2,40.26,15.0,3.1908,137900.0,INLAND,5.7,2.2,0.2,0.0,New,773.1801865900687,319.12234025079243
-117.98,34.07,15.0,3.0184,139400.0,INLAND,4.3,1.1,0.3,0.0,New,24.42434128080839,521.0171214482423
-117.9,33.77,35.0,3.9613,182300.0,<1H OCEAN,5.2,1.2,0.2,0.0,Old,44.61087153230229,550.4196240440748
-118.24,34.13,45.0,4.0272,260500.0,<1H OCEAN,4.6,1.6,0.2,0.0,Old,8.636642324902166,499.7319896379942
-117.99,34.12,35.0,2.5395,139200.0,INLAND,4.3,1.0,0.2,0.0,Old,24.592504149341114,516.3901405602975
-122.48,37.65,39.0,4.2593,227400.0,NEAR OCEAN,5.0,1.8,0.2,0.0,Old,552.8607026517352,47.36923876760628
-119.86,36.81,4.0,3.3942,72100.0,INLAND,5.4,2.5,0.2,0.0,New,339.3388083024506,205.58846448846322
-117.14,32.71,32.0,1.8456,103100.0,NEAR OCEAN,3.5,0.8,0.3,0.0,Old,180.84970589684266,685.748358805255
-117.98,34.02,32.0,3.1979,183900.0,<1H OCEAN,4.5,1.4,0.2,0.0,Old,24.61209437281323,525.0283042006552
-121.49,38.58,52.0,1.4375,168800.0,INLAND,4.0,2.2,0.3,0.0,Old,580.772512109199,141.4400920404048
-118.01,33.81,25.0,4.5179,177100.0,<1H OCEAN,5.4,2.3,0.2,0.0,Medium,34.476459271949935,540.3227917656475
-122.62,38.24,33.0,4.0341,156500.0,<1H OCEAN,5.6,1.8,0.2,0.0,Old,608.9731225560492,106.80055688710422
-119.22,34.28,24.0,5.533,299700.0,NEAR OCEAN,6.7,2.5,0.2,0.0,Medium,93.49815773321453,429.6120358905606
-118.11,34.07,46.0,5.2719,244400.0,<1H OCEAN,5.4,1.6,0.2,0.0,Old,12.49991650544089,512.7652804741275
-121.9,38.0,14.0,4.1094,162200.0,INLAND,6.0,1.9,0.2,0.0,New,548.0586820036716,69.3864403733337
-121.48,38.59,43.0,0.9204,82100.0,INLAND,4.2,0.8,0.2,0.0,Old,581.2745656066004,142.78797144194928
-117.01,32.76,34.0,4.0549,223700.0,<1H OCEAN,5.8,2.3,0.2,0.0,Old,183.6016652626308,689.3235488055727
-118.35,34.01,33.0,3.6629,353200.0,<1H OCEAN,5.4,2.0,0.2,0.0,Old,10.875809130982601,502.92196545422365
-117.97,33.99,22.0,4.7332,289900.0,<1H OCEAN,5.7,2.0,0.2,0.0,Medium,26.204052194657546,528.0814484891085
-117.05,32.67,16.0,5.4863,153800.0,NEAR OCEAN,6.4,1.4,0.2,0.0,New,189.32135712802565,694.5452592996605
-120.08,39.23,19.0,4.8182,146900.0,INLAND,16.8,7.0,0.2,0.0,Medium,597.5509465200083,267.83405397102314
-122.74,38.45,25.0,4.0798,179200.0,<1H OCEAN,5.2,2.1,0.2,0.0,Medium,633.4112129094053,132.32191159526965
-118.47,34.15,7.0,4.642,457300.0,<1H OCEAN,4.9,2.6,0.2,0.0,New,23.53167765937559,483.93261566284684
-121.71,39.41,22.0,2.1728,59400.0,INLAND,5.6,1.9,0.2,0.0,Medium,670.2117047271997,226.54803615991145
-122.42,37.8,52.0,2.0987,458300.0,NEAR BAY,3.2,2.1,0.3,0.0,Old,561.0986607796349,55.865567426992
-118.38,33.84,25.0,5.4968,379800.0,<1H OCEAN,5.2,2.2,0.2,0.0,Medium,26.697835641480832,515.5896152501336
-117.41,34.58,14.0,1.6838,57900.0,INLAND,4.7,1.6,0.2,0.0,New,96.51910363600986,522.0934464422411
-117.92,33.91,27.0,9.5561,411800.0,<1H OCEAN,8.1,2.9,0.1,0.0,Medium,33.81555477090655,537.7173995102927
-119.29,36.34,35.0,1.474,71000.0,INLAND,3.6,1.0,0.3,0.0,Old,271.10896921532935,272.77115727694786
-120.94,40.17,22.0,2.2132,89200.0,INLAND,6.0,2.2,0.2,0.0,Medium,719.9020071740815,323.7844372725695
-117.02,32.76,15.0,1.0278,154200.0,<1H OCEAN,3.7,2.2,0.3,0.0,New,183.02172743697275,688.7158464546159
-120.71,37.38,14.0,2.6923,71400.0,INLAND,5.2,1.1,0.2,0.0,New,431.38922862152816,119.33965060607022
-117.97,33.75,32.0,3.75,190400.0,<1H OCEAN,5.4,1.6,0.2,0.0,Old,42.00534080055361,547.7626935990039
-117.99,33.83,25.0,3.2539,199000.0,<1H OCEAN,5.2,2.0,0.2,0.0,Medium,34.022897865842914,539.8992992539412
-118.15,34.2,52.0,4.1518,182100.0,INLAND,5.5,1.8,0.2,0.0,Old,18.53368576427216,499.7545735115042
-122.08,37.08,35.0,4.425,204800.0,NEAR OCEAN,5.6,1.9,0.2,0.0,Old,483.44408055862164,34.18533013651378
-121.88,37.44,26.0,5.3057,226400.0,<1H OCEAN,4.6,1.4,0.2,0.0,Medium,499.3826655827546,16.759069702888503
-119.06,36.08,19.0,4.1856,72100.0,INLAND,6.1,2.0,0.2,0.0,Medium,236.96653146898672,304.5054312636638
-118.32,34.1,52.0,2.2311,206300.0,<1H OCEAN,2.9,1.0,0.3,0.0,Old,8.815441346660906,497.2437907120764
-119.84,36.83,17.0,6.8645,195900.0,INLAND,8.6,3.2,0.1,0.0,New,340.5570187897291,206.57833901134865
-121.27,37.96,43.0,1.425,61300.0,INLAND,3.7,0.9,0.3,0.0,Old,512.226903116603,94.14875473201133
-121.95,37.32,39.0,4.6304,263200.0,<1H OCEAN,5.0,1.9,0.2,0.0,Old,493.88627225242016,12.117460213725872
-120.19,38.07,43.0,0.4999,162500.0,INLAND,7.8,2.3,0.2,0.0,Old,479.02614070321664,181.21634300790495
-120.79,38.54,34.0,2.05,68900.0,INLAND,6.1,2.3,0.2,0.0,Old,547.9344401449646,169.61390186285308
-118.41,34.18,43.0,4.7171,237900.0,<1H OCEAN,5.7,1.9,0.2,0.0,Old,20.889232460967357,485.09579409145925
-120.04,39.27,24.0,4.1364,154500.0,INLAND,23.5,8.5,0.2,0.0,Medium,600.8461902771023,273.45177899616476
-122.16,37.75,46.0,2.925,142900.0,NEAR BAY,6.2,2.2,0.2,0.0,Old,541.4908630007537,41.23970918053058
-117.25,32.8,30.0,2.5813,253100.0,NEAR OCEAN,3.6,2.0,0.3,0.0,Old,166.81898346056838,671.4922681660004
-122.41,37.79,52.0,2.5166,275000.0,NEAR BAY,2.8,1.8,0.4,0.0,Old,559.6871288979628,54.451142876188904
-117.11,32.74,33.0,3.2422,123100.0,NEAR OCEAN,4.7,1.8,0.2,0.0,Old,179.73439411842358,684.9794930216999
-117.05,32.75,35.0,3.0938,137300.0,NEAR OCEAN,5.6,2.1,0.2,0.0,Old,182.18119231687248,687.7436583460432
-117.35,33.17,36.0,3.625,198000.0,NEAR OCEAN,5.1,2.4,0.2,0.0,Old,128.26922510668675,634.1314157104638
-122.71,38.33,13.0,3.6953,157600.0,<1H OCEAN,4.4,1.9,0.2,0.0,New,621.6718043675211,119.33349966924852
-117.07,32.91,5.0,10.3354,477600.0,<1H OCEAN,8.8,2.5,0.1,0.0,New,167.1764759570536,673.0541634776548
-121.37,38.66,9.0,2.3844,86000.0,INLAND,4.1,1.7,0.2,0.0,New,583.1443997087707,153.60106670862584
-119.06,34.23,23.0,5.2742,257500.0,<1H OCEAN,6.3,1.7,0.1,0.0,Medium,77.82888086438292,442.8116035126833
-118.2,33.85,46.0,2.4844,158200.0,<1H OCEAN,4.3,1.4,0.2,0.0,Old,22.789199983085275,525.4213688896644
-117.03,32.96,16.0,4.121,182100.0,<1H OCEAN,5.3,1.8,0.2,0.0,New,165.5033636875767,671.3580223806518
-117.63,33.62,9.0,3.7139,196700.0,<1H OCEAN,5.7,3.3,0.2,0.0,New,74.33013816143537,579.5727501870814
-121.23,37.8,11.0,2.2254,130800.0,INLAND,4.6,2.1,0.3,0.0,New,495.470099345683,86.23647338867237
-118.06,33.99,38.0,4.375,186200.0,<1H OCEAN,4.9,1.8,0.2,0.0,Old,18.31602599422447,522.4120291849481
-121.99,38.15,36.0,2.5313,162500.0,INLAND,6.3,3.0,0.3,0.0,Old,566.0498550609514,84.84018169075051
-121.28,38.11,10.0,3.8825,136800.0,INLAND,5.2,1.9,0.2,0.0,New,526.7224405321399,105.47868635533709
-118.1,33.98,33.0,3.5268,152000.0,<1H OCEAN,4.0,1.2,0.3,0.0,Old,15.502109621921509,520.7330004050734
-118.29,33.71,40.0,4.25,332800.0,NEAR OCEAN,4.7,2.1,0.2,0.0,Old,38.19782529747295,532.0408767074977
-121.92,36.61,27.0,3.1359,268000.0,NEAR OCEAN,4.9,2.5,0.2,0.0,Medium,438.3962737899694,87.14879942266016
-122.87,38.39,34.0,4.5147,271400.0,<1H OCEAN,6.3,2.1,0.2,0.0,Old,635.968616499243,132.24677856094772
-120.45,34.63,25.0,4.9286,180100.0,NEAR OCEAN,6.7,2.5,0.2,0.0,Medium,212.8821290447665,338.5397223672966
-118.62,34.22,34.0,4.0909,232900.0,<1H OCEAN,6.2,2.0,0.2,0.0,Old,39.384665832031004,469.02236332570556
-121.93,36.62,34.0,3.725,278000.0,NEAR OCEAN,5.5,2.2,0.2,0.0,Old,439.79126359565,85.92805171395263
-118.32,33.8,29.0,4.0536,285800.0,<1H OCEAN,4.8,2.0,0.2,0.0,Old,28.850208233558973,522.540105453616
-122.23,37.78,52.0,2.6429,71300.0,NEAR BAY,3.7,1.1,0.3,0.0,Old,548.0949540834803,46.15063491480564
-120.46,37.29,30.0,2.3594,72300.0,INLAND,5.0,1.5,0.2,0.0,Old,411.4485627960385,141.97409054320588
-119.03,34.23,16.0,5.6762,271300.0,<1H OCEAN,6.8,2.1,0.1,0.0,New,75.15553689003404,444.47431680351144
-119.38,36.56,25.0,2.0729,84700.0,INLAND,5.6,1.9,0.2,0.0,Medium,296.7960119618785,255.47335761923384
-117.55,33.94,30.0,4.4762,163900.0,INLAND,6.2,2.0,0.2,0.0,Old,65.28730378589121,559.220595436039
-118.19,34.09,41.0,1.9706,144200.0,<1H OCEAN,3.9,1.0,0.3,0.0,Old,6.492429844071989,506.1206104764466
-118.18,34.03,26.0,1.1929,143800.0,<1H OCEAN,3.7,1.0,0.3,0.0,Medium,6.376729518437851,511.6588161276701
-122.29,37.82,2.0,2.5625,60000.0,NEAR BAY,2.8,1.7,0.3,0.0,New,554.9345958218203,52.208773788377144
-118.26,34.24,35.0,5.7083,329500.0,<1H OCEAN,6.1,2.0,0.2,0.0,Old,20.88589098616355,489.5498230080851
